Uberstrain,Name,Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status),Source Niche,Source Type,Source Details,Collection Year,Collection Month,Collection Day,Collection Time,Continent,Country,Region,District,City,Post Code,Latitude,Longitude,Lab Contact,Species,Serological Group,Serotype,EcoR Cluster,Path/Nonpath,Simple Patho,Comment,Simple Disease,Disease,Bio Project ID,Project ID,Sample ID,Secondary Sample ID,Date Entered,Release Date,Barcode,Differences,ST,ST Complex,Lineage,Subspecies,adk,fumC,gyrB,icd,mdh,purA,recA
ESC_RA6447AA,201811183bis,"traces-0WVJKUa;ILLUMINA;Paired;;NA;Uploaded,traces-0qknYiQ;ILLUMINA;Paired;;NA;Uploaded",Human,Human,,2020,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,Ss,,,,,,,,,,,3/16/21,3/23/22,ESC_RA6447AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6704AA,201500608,traces-0cyGuzA;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf1c,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6704AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6705AA,201611311,traces-0VRmVYF;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2016,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf2a,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6705AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6706AA,201410469,traces-0hvifIJ;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2014,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf3a,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6706AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6707AA,201501322,traces-0QsKbRd;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf1c,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6707AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6708AA,201501647,traces-0xLtfXE;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf2a,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6708AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6709AA,201611066,traces-0ZaSPZb;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2016,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf2a,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6709AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6710AA,201501582,traces-0TkqfEP;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6710AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6711AA,201502330,traces-0vfPVqp;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6711AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6712AA,201503533,traces-0kPkAiQ;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf3a,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6712AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6713AA,201502475,traces-0XEptdN;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6713AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6714AA,201503442,traces-0YLntCQ;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6714AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6715AA,201503626,traces-0BshLof;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf2a,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6715AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6716AA,201503777,traces-0hLyMbO;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf2a,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6716AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6717AA,201503792,traces-0PjcTjM;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6717AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6718AA,201504267,traces-0qqmZAf;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6718AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6719AA,201503916,traces-0RcNEFZ;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf2a,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6719AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6720AA,201504196,traces-0svIEop;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf1b,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6720AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6721AA,201505381,traces-0szBcGH;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6721AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6722AA,201503779,traces-0plLkgC;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6722AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6723AA,201504345,traces-0iNUCpn;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf2a,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6723AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6724AA,201505528,traces-0teXdRq;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf3a,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6724AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6725AA,201505383,traces-0Wonwlg;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6725AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6726AA,201505946,traces-0aSVewo;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf2a,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6726AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6727AA,201505617,traces-0ZxahmD;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf3a,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6727AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6728AA,201505949,traces-0QLtSHQ;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6728AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6729AA,201506834,traces-0fXRwey;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6729AA,,1503,ST152 Cplx,,,11,63,7,1,14,7,147
ESC_RA6730AA,201506941,traces-0kEWRlk;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf3a,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6730AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6731AA,201507873,traces-0JIgjBn;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf1c,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6731AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6732AA,201507184,traces-0uVXMGJ;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6732AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6733AA,201508501,traces-0JLhhDE;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6733AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6734AA,201508887,traces-0YwIXHh;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf2a,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6734AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6735AA,201509202,traces-0ELnZrD;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6735AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6736AA,201509160,traces-0PZZbZM;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6736AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6737AA,201509788,traces-0mLSsCM;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6737AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6738AA,201509954,traces-0fvahJh;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf3a,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6738AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6739AA,201510021,traces-0pdoevr;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6739AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6740AA,201510039,traces-0XTuqfu;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6740AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6741AA,201510596,traces-0wTpZOA;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6741AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6742AA,201510391,traces-0HffRIl;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6742AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6743AA,201510390,traces-0GoZMzS;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6743AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6744AA,201510074,traces-0KwsQFG;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6744AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6745AA,201510746,traces-0KhEygs;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf3a,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6745AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6746AA,201510623,traces-0KqQvfq;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6746AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6747AA,201511008,traces-0fkGZbU;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6747AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6748AA,201511284,traces-0uamDrv;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6748AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6749AA,201510776,traces-0kSsODc;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf3a,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6749AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6750AA,201511600,traces-0JIJJIJ;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6750AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6751AA,201511286,traces-0YLqsgE;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6751AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6752AA,201512273,traces-0pWGqRw;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf2a,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6752AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6753AA,201512907,traces-0XKvJQL;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6753AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6754AA,201512380,traces-0WBvAfl;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf1c,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6754AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6755AA,201512502,traces-0JgBIRj;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf2a,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6755AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6756AA,201512986,traces-0yyHzyj;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf1b,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6756AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6757AA,201609123,traces-0xGEFzu;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2016,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6757AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6758AA,201608836,traces-0ZbhwNQ;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2016,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6758AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6759AA,201513097,traces-0yCVWtm;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2015,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6759AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6760AA,201609658,traces-0lOPTMQ;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2016,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf2a,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6760AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6761AA,201609836,traces-0OOSLMu;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2016,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6761AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6762AA,201609802,traces-0NRcEbu;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2016,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6762AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6763AA,201610090,traces-0gqFEGP;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2016,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6763AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6764AA,201610087,traces-0EgpxKc;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2016,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf2a,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6764AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6765AA,201609974,traces-0cKtmEw;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2016,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf2a,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6765AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6766AA,201610485,traces-0FueGAz;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2016,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf2a,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6766AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6767AA,201610631,traces-0JNqijr;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2016,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6767AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6769AA,201610861,traces-0wCaSST;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2016,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf3b,,,,,,,,,,,6/19/20,6/26/21,ESC_RA6769AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6794AA,202003014,traces-0XjFXTc;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2020,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:26 (PCR),,,,,,,,,,,6/22/20,6/29/21,ESC_RA6794AA,,21,ST29 Cplx,B1,,16,4,12,16,9,7,7
ESC_RA6795AA,202003028,traces-0PjVJbE;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2020,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:26 (PCR),,,,,,,,,,,6/22/20,6/29/21,ESC_RA6795AA,,21,ST29 Cplx,B1,,16,4,12,16,9,7,7
ESC_RA6797AA,202003011,traces-0KYIYlR;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2020,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:26 (PCR),,,,,,,,,,,6/22/20,6/29/21,ESC_RA6797AA,,21,ST29 Cplx,B1,,16,4,12,16,9,7,7
ESC_RA6798AA,202003010,traces-0BlluFO;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2020,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:80 (PCR),,,,,,,,,,,6/22/20,6/29/21,ESC_RA6798AA,,301,ST165 Cplx,,,78,27,5,10,12,8,2
ESC_RA6800AA,201705278bis,traces-0jFdQmh;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2020,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf2a,,,,,,,,,,,6/22/20,6/29/21,ESC_RA6800AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6801AA,201701699bis,traces-0huYocY;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2020,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf1c,,,,,,,,,,,6/22/20,6/29/21,ESC_RA6801AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6802AA,202002716,traces-0FnyOsO;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2020,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf3a,,,,,,,,,,,6/22/20,6/29/21,ESC_RA6802AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6803AA,202002692,traces-0gMFNLk;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2020,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,Ss,,,,,,,,,,,6/22/20,6/29/21,ESC_RA6803AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6804AA,202002770,traces-0pAxcDx;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2020,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf1b,,,,,,,,,,,6/22/20,6/29/21,ESC_RA6804AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6805AA,202002796,traces-0PqFhcm;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2020,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf1b,,,,,,,,,,,6/22/20,6/29/21,ESC_RA6805AA,,245,ST245 Cplx,ABD,,6,61,6,11,13,3,50
ESC_RA6806AA,202002717,traces-0wABbau;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2020,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella sonnei,,Ss,,,,,,,,,,,6/22/20,6/29/21,ESC_RA6806AA,,152,ST152 Cplx,B1,,11,63,7,1,14,7,7
ESC_RA6807AA,202002805,traces-0SCWueL;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2020,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Shigella flexneri,,Sf1b,,,,,,,,,,,6/22/20,6/29/21,ESC_RA6807AA,,7384,ST245 Cplx,,,6,61,6,11,13,563,50
ESC_RA6929AA,202003009,traces-0oHdGvx;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2020,,,,Europe,France,,,,,,,"F.X.Weill, Institut Pasteur",Escherichia coli,,O:26 (PCR),,,,,,,,,,,6/24/20,6/24/20,ESC_RA6929AA,,21,ST29 Cplx,B1,,16,4,12,16,9,7,7
ESC_RA6955AA,11A,ERR4193263;ILLUMINA;Paired;300;ERX4154716;SRA,Livestock,Bovine,Cattle; cattle,1982,,,,Europe,France,,,,,,,STATENS SERUM INSTITUT,Escherichia coli,,O9A:H9,,,,,,,PRJEB38689,ERP122135,SAMEA6873239,ERS4600803,6/24/20,6/23/20,ESC_RA6955AA,,10,ST10 Cplx,A,,10,11,4,8,8,8,2
ESC_RA6956AA,31A,ERR4193262;ILLUMINA;Paired;300;ERX4154715;SRA,Livestock,Bovine,Cattle; cattle,1986,,,,Europe,France,,,,,,,STATENS SERUM INSTITUT,Escherichia coli,,Ont:H9,,,,,,,PRJEB38689,ERP122135,SAMEA6873238,ERS4600802,6/24/20,6/23/20,ESC_RA6956AA,,783,ST23 Cplx,B1,,6,4,33,10,20,12,7
